Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-04-07 00:00:00+00:00,0.5843790173530579,0.595881998538971,0.5826889872550964,0.5894740223884583,307767311,0.0,0.0
2024-04-08 00:00:00+00:00,0.5894719958305359,0.6158120036125183,0.5803520083427429,0.6141589879989624,442630355,0.0,0.0
2024-04-09 00:00:00+00:00,0.6141589879989624,0.623212993144989,0.5913619995117188,0.5918930172920227,510684784,0.0,0.0
2024-04-10 00:00:00+00:00,0.5918939709663391,0.5934380292892456,0.5648109912872314,0.5862550139427185,504006711,0.0,0.0
2024-04-11 00:00:00+00:00,0.5862540006637573,0.5938820242881775,0.5773509740829468,0.5861909985542297,341309183,0.0,0.0
2024-04-12 00:00:00+00:00,0.5861909985542297,0.5914559960365295,0.4611929953098297,0.5035750269889832,1135242920,0.0,0.0
2024-04-13 00:00:00+00:00,0.5035790205001831,0.515500009059906,0.40907299518585205,0.4479080140590668,1242820013,0.0,0.0
2024-04-14 00:00:00+00:00,0.44791001081466675,0.47727400064468384,0.4382700026035309,0.46891099214553833,961018766,0.0,0.0
2024-04-15 00:00:00+00:00,0.46891099214553833,0.494594007730484,0.4421370029449463,0.46079498529434204,718712831,0.0,0.0
2024-04-16 00:00:00+00:00,0.46079298853874207,0.47684699296951294,0.44047901034355164,0.45860499143600464,518202801,0.0,0.0
2024-04-17 00:00:00+00:00,0.4586069881916046,0.4642679989337921,0.43091100454330444,0.4442949891090393,486409083,0.0,0.0
2024-04-18 00:00:00+00:00,0.44429901242256165,0.4599049985408783,0.4364219903945923,0.45814400911331177,409488158,0.0,0.0
2024-04-19 00:00:00+00:00,0.4581429958343506,0.47526198625564575,0.4257020056247711,0.46878400444984436,598092967,0.0,0.0
2024-04-20 00:00:00+00:00,0.46878400444984436,0.507407009601593,0.46677500009536743,0.5059080123901367,536707766,0.0,0.0
2024-04-21 00:00:00+00:00,0.5059080123901367,0.5122659802436829,0.49157100915908813,0.4992919862270355,354417377,0.0,0.0
2024-04-22 00:00:00+00:00,0.49928998947143555,0.5218070149421692,0.496845006942749,0.516884982585907,402921410,0.0,0.0
2024-04-23 00:00:00+00:00,0.516884982585907,0.520421028137207,0.49859899282455444,0.5001959800720215,403597295,0.0,0.0
