Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-09 06:00:00+00:00,76676.265625,77160.15625,76676.265625,76756.546875,489353216,0.0,0.0
2025-04-09 07:00:00+00:00,76774.25,77879.0234375,76774.25,77739.625,2693238784,0.0,0.0
2025-04-09 08:00:00+00:00,77674.0625,77815.171875,77067.4453125,77310.1015625,0,0.0,0.0
2025-04-09 09:00:00+00:00,77259.375,77480.2890625,77150.765625,77472.4765625,0,0.0,0.0
2025-04-09 10:00:00+00:00,77460.75,77512.109375,76943.359375,77440.6796875,240209920,0.0,0.0
2025-04-09 11:00:00+00:00,76873.09375,76873.09375,75773.0703125,76133.125,2896629760,0.0,0.0
2025-04-09 12:00:00+00:00,76178.4453125,76946.796875,76028.3671875,76803.234375,795619328,0.0,0.0
2025-04-09 13:00:00+00:00,76738.421875,77725.1484375,76688.7578125,77719.2109375,549617664,0.0,0.0
2025-04-09 14:00:00+00:00,77653.09375,78174.265625,76968.9765625,76968.9765625,349700096,0.0,0.0
2025-04-09 15:00:00+00:00,76906.5546875,77472.890625,76906.5546875,77112.640625,607432704,0.0,0.0
2025-04-09 16:00:00+00:00,77192.15625,78194.2109375,77165.296875,78161.0625,0,0.0,0.0
2025-04-09 17:00:00+00:00,78200.5859375,82134.9296875,78200.5859375,82134.9296875,7960363008,0.0,0.0
2025-04-09 18:00:00+00:00,82167.4609375,82842.078125,81820.40625,81820.40625,5378441216,0.0,0.0
2025-04-09 19:00:00+00:00,81785.6796875,82516.8671875,81785.6796875,82227.609375,2264743936,0.0,0.0
2025-04-09 20:00:00+00:00,82288.203125,83112.9140625,82035.84375,83112.9140625,1788141568,0.0,0.0
2025-04-09 21:00:00+00:00,83190.0390625,83528.5703125,82885.328125,83268.90625,3547693056,0.0,0.0
2025-04-09 22:00:00+00:00,83382.9296875,83432.890625,82979.828125,83020.6328125,1380155392,0.0,0.0
2025-04-09 23:00:00+00:00,83032.3828125,83094.078125,82527.4140625,82527.4140625,0,0.0,0.0
2025-04-10 00:00:00+00:00,82610.3125,82651.2734375,82074.28125,82276.5703125,0,0.0,0.0
2025-04-10 01:00:00+00:00,82316.9609375,82537.8984375,82207.5546875,82207.5546875,0,0.0,0.0
2025-04-10 02:00:00+00:00,82215.4765625,82506.859375,82188.6875,82190.1875,0,0.0,0.0
2025-04-10 03:00:00+00:00,82186.609375,82186.609375,81449.4296875,81660.9296875,0,0.0,0.0
2025-04-10 04:00:00+00:00,81787.625,81979.25,81631.2890625,81964.609375,0,0.0,0.0
2025-04-10 05:00:00+00:00,81970.9453125,82171.1796875,81910.2734375,82140.8125,0,0.0,0.0
2025-04-10 06:00:00+00:00,82113.3828125,82290.09375,81853.7890625,82095.390625,0,0.0,0.0
2025-04-10 07:00:00+00:00,82117.5703125,82163.6484375,81335.40625,81566.0546875,0,0.0,0.0
2025-04-10 08:00:00+00:00,81562.390625,81760.2578125,81403.8125,81478.4765625,409149440,0.0,0.0
2025-04-10 09:00:00+00:00,81506.109375,82011.4140625,81342.109375,82011.4140625,0,0.0,0.0
2025-04-10 10:00:00+00:00,82008.109375,82086.09375,81563.7890625,81698.3828125,243310592,0.0,0.0
2025-04-10 11:00:00+00:00,81704.4296875,81853.8359375,81472.75,81824.625,0,0.0,0.0
2025-04-10 12:00:00+00:00,81835.203125,82338.9375,81435.890625,81632.0703125,0,0.0,0.0
2025-04-10 13:00:00+00:00,81660.328125,81855.8515625,80840.921875,80862.578125,513482752,0.0,0.0
2025-04-10 14:00:00+00:00,80826.859375,81739.796875,80632.8828125,81234.6015625,0,0.0,0.0
2025-04-10 15:00:00+00:00,81198.25,81198.25,78640.9453125,78640.9453125,1327046656,0.0,0.0
2025-04-10 16:00:00+00:00,78699.6171875,79568.171875,78577.8203125,79403.6875,2340438016,0.0,0.0
2025-04-10 17:00:00+00:00,79400.390625,79401.3828125,78625.796875,79343.8125,0,0.0,0.0
2025-04-10 18:00:00+00:00,79287.015625,79765.75,79263.546875,79499.9765625,0,0.0,0.0
2025-04-10 19:00:00+00:00,79447.0234375,79790.328125,79265.8046875,79790.328125,0,0.0,0.0
2025-04-10 20:00:00+00:00,79589.046875,79883.515625,79538.6640625,79811.546875,0,0.0,0.0
2025-04-10 21:00:00+00:00,79836.7109375,79959.46875,79653.7265625,79675.046875,0,0.0,0.0
2025-04-10 22:00:00+00:00,79652.296875,79851.0078125,79528.9765625,79664.3125,0,0.0,0.0
2025-04-10 23:00:00+00:00,79608.8984375,79676.6484375,79404.1015625,79560.1484375,116011008,0.0,0.0
2025-04-11 00:00:00+00:00,79557.734375,79673.25,79042.3359375,79042.3359375,0,0.0,0.0
2025-04-11 01:00:00+00:00,78969.890625,80377.7890625,78969.890625,80377.7890625,26558464,0.0,0.0
2025-04-11 02:00:00+00:00,80356.7890625,80720.078125,80119.875,80246.2265625,1101811712,0.0,0.0
2025-04-11 03:00:00+00:00,80288.140625,80792.703125,80288.140625,80762.4921875,0,0.0,0.0
2025-04-11 04:00:00+00:00,80780.609375,80954.515625,80691.96875,80839.1640625,774815744,0.0,0.0
2025-04-11 05:00:00+00:00,80831.375,80831.375,80485.4375,80766.9609375,0,0.0,0.0
2025-04-11 06:00:00+00:00,80864.1015625,81227.0078125,80864.1015625,81031.234375,923131904,0.0,0.0
2025-04-11 07:00:00+00:00,81039.6875,81361.5625,80824.8984375,81211.6484375,0,0.0,0.0
2025-04-11 08:00:00+00:00,81220.4921875,81662.578125,80829.265625,81517.8984375,937967616,0.0,0.0
2025-04-11 09:00:00+00:00,81536.515625,82362.6015625,81435.0625,82296.140625,1206435840,0.0,0.0
2025-04-11 10:00:00+00:00,82350.7421875,82893.015625,82265.59375,82587.2265625,464678912,0.0,0.0
2025-04-11 11:00:00+00:00,82610.515625,82796.578125,81984.59375,82134.5859375,643305472,0.0,0.0
2025-04-11 12:00:00+00:00,82098.9140625,82289.9609375,81876.125,82000.703125,0,0.0,0.0
2025-04-11 13:00:00+00:00,82043.5546875,83216.5234375,81812.0234375,82794.6875,458985472,0.0,0.0
2025-04-11 14:00:00+00:00,82553.15625,82705.5234375,81316.6796875,81887.59375,0,0.0,0.0
2025-04-11 15:00:00+00:00,81867.1796875,82591.2890625,81709.1796875,82480.0625,0,0.0,0.0
2025-04-11 16:00:00+00:00,82462.4765625,82945.0390625,82008.125,82785.4375,0,0.0,0.0
2025-04-11 17:00:00+00:00,82757.7265625,83951.640625,82705.9921875,83846.5859375,0,0.0,0.0
2025-04-11 18:00:00+00:00,83859.8984375,84140.921875,83574.8984375,83574.8984375,221515776,0.0,0.0
2025-04-11 19:00:00+00:00,83605.3984375,83870.5625,83605.3984375,83853.390625,0,0.0,0.0
2025-04-11 20:00:00+00:00,83802.046875,83975.2578125,83690.734375,83822.8046875,731062272,0.0,0.0
2025-04-11 21:00:00+00:00,83816.4921875,84199.625,83621.578125,83678.4453125,568762368,0.0,0.0
2025-04-11 22:00:00+00:00,83644.578125,83651.6171875,83305.578125,83399.3515625,0,0.0,0.0
2025-04-11 23:00:00+00:00,83389.234375,83489.3125,83135.8671875,83434.4453125,0,0.0,0.0
2025-04-12 00:00:00+00:00,83392.3828125,83485.6953125,83235.3203125,83324.3359375,0,0.0,0.0
2025-04-12 01:00:00+00:00,83327.1796875,83369.1875,83120.5625,83152.859375,0,0.0,0.0
2025-04-12 02:00:00+00:00,83193.59375,83230.1171875,82897.53125,82903.9765625,0,0.0,0.0
2025-04-12 03:00:00+00:00,82817.3671875,83082.0859375,82815.3203125,82927.84375,78069760,0.0,0.0
2025-04-12 04:00:00+00:00,82931.6328125,83252.7890625,82833.3359375,83252.7890625,0,0.0,0.0
2025-04-12 05:00:00+00:00,83164.5703125,83431.2109375,83164.5703125,83296.09375,0,0.0,0.0
2025-04-12 06:00:00+00:00,83296.4765625,83697.390625,83296.4765625,83541.4375,89047040,0.0,0.0
2025-04-12 07:00:00+00:00,83531.2265625,83764.359375,83472.1484375,83667.4140625,0,0.0,0.0
2025-04-12 08:00:00+00:00,83696.9296875,83912.8359375,83483.6796875,83572.6875,0,0.0,0.0
2025-04-12 09:00:00+00:00,83579.8359375,83703.1953125,83417.546875,83499.5546875,0,0.0,0.0
2025-04-12 10:00:00+00:00,83456.2890625,83487.3359375,83287.6953125,83385.4765625,0,0.0,0.0
2025-04-12 11:00:00+00:00,83421.3125,83588.53125,83421.3125,83494.9140625,0,0.0,0.0
2025-04-12 12:00:00+00:00,83488.9140625,83862.75,83461.3984375,83764.7890625,0,0.0,0.0
2025-04-12 13:00:00+00:00,83795.8203125,84484.46875,83568.453125,84445.9453125,0,0.0,0.0
2025-04-12 14:00:00+00:00,84338.6875,85182.8828125,84331.7421875,84888.9765625,420292608,0.0,0.0
2025-04-12 15:00:00+00:00,84830.75,85359.71875,84642.65625,85001.0234375,0,0.0,0.0
2025-04-12 16:00:00+00:00,84980.9296875,85128.8359375,84592.9375,84637.5859375,368056320,0.0,0.0
2025-04-12 17:00:00+00:00,84625.9140625,84809.2421875,84425.6484375,84733.359375,0,0.0,0.0
2025-04-12 18:00:00+00:00,84729.3984375,85162.3203125,84729.3984375,85150.9453125,0,0.0,0.0
2025-04-12 19:00:00+00:00,85152.921875,85168.515625,84845.9921875,84894.3671875,0,0.0,0.0
2025-04-12 20:00:00+00:00,84919.4453125,85798.859375,84896.0625,85564.953125,0,0.0,0.0
2025-04-12 21:00:00+00:00,85499.7734375,85510.4453125,85286.1875,85374.140625,341655552,0.0,0.0
2025-04-12 22:00:00+00:00,85381.0078125,85652.109375,85324.3515625,85344.4375,0,0.0,0.0
2025-04-12 23:00:00+00:00,85335.3984375,85376.6796875,85168.8359375,85271.6171875,0,0.0,0.0
2025-04-13 00:00:00+00:00,85269.2890625,85527.3359375,85019.9609375,85527.3359375,0,0.0,0.0
2025-04-13 01:00:00+00:00,85478.1328125,85862.5,85177.5859375,85231.5078125,964362240,0.0,0.0
2025-04-13 02:00:00+00:00,85278.3984375,85373.5234375,84773.6171875,85373.5234375,566882304,0.0,0.0
2025-04-13 03:00:00+00:00,85292.0546875,85623.09375,85276.7578125,85383.8203125,1758539776,0.0,0.0
2025-04-13 04:00:00+00:00,85408.8125,85408.8125,84492.8515625,84523.8203125,7772160,0.0,0.0
2025-04-13 05:00:00+00:00,84563.3984375,84727.625,84386.4453125,84484.6484375,1954041856,0.0,0.0
2025-04-13 06:00:00+00:00,84489.28125,84768.1796875,84460.5625,84596.1640625,0,0.0,0.0
2025-04-13 07:00:00+00:00,84587.8671875,84734.75,84444.5546875,84448.8515625,0,0.0,0.0
2025-04-13 08:00:00+00:00,84401.25,84620.796875,84264.90625,84620.796875,0,0.0,0.0
2025-04-13 09:00:00+00:00,84633.5625,84883.3828125,84507.546875,84883.3828125,0,0.0,0.0
2025-04-13 10:00:00+00:00,84904.203125,84904.203125,84526.7734375,84670.078125,758687744,0.0,0.0
2025-04-13 11:00:00+00:00,84671.5234375,84705.0,84296.3828125,84445.3359375,136161280,0.0,0.0
2025-04-13 12:00:00+00:00,84481.453125,84611.7421875,84267.0,84387.2890625,0,0.0,0.0
2025-04-13 13:00:00+00:00,84399.5234375,84535.65625,83492.0390625,83510.0,0,0.0,0.0
2025-04-13 14:00:00+00:00,83494.0625,84069.71875,83494.0625,84047.203125,0,0.0,0.0
2025-04-13 15:00:00+00:00,84048.328125,84048.328125,83664.1796875,83793.859375,0,0.0,0.0
2025-04-13 16:00:00+00:00,83803.90625,84309.5234375,83803.90625,84220.1875,527046656,0.0,0.0
2025-04-13 17:00:00+00:00,84207.359375,84848.1484375,84196.4609375,84791.5703125,663627776,0.0,0.0
2025-04-13 18:00:00+00:00,84753.703125,84912.96875,84526.78125,84683.453125,0,0.0,0.0
2025-04-13 19:00:00+00:00,84706.1875,84706.1875,83180.84375,83916.5859375,1381150720,0.0,0.0
2025-04-13 20:00:00+00:00,83926.84375,84311.96875,83247.078125,83457.8046875,923617280,0.0,0.0
2025-04-13 21:00:00+00:00,83477.5390625,83734.609375,83044.5625,83598.8125,0,0.0,0.0
2025-04-13 22:00:00+00:00,83560.4140625,83741.3671875,83154.5625,83304.40625,1234771968,0.0,0.0
2025-04-13 23:00:00+00:00,83232.859375,83747.453125,83206.0859375,83702.3515625,0,0.0,0.0
2025-04-14 00:00:00+00:00,83706.9453125,84921.4765625,83706.9453125,84258.5703125,1344247808,0.0,0.0
2025-04-14 01:00:00+00:00,84320.3515625,84591.5,84081.421875,84093.171875,188291072,0.0,0.0
2025-04-14 02:00:00+00:00,84080.2421875,85436.59375,84030.53125,85077.8203125,1059778560,0.0,0.0
2025-04-14 03:00:00+00:00,85085.3671875,85085.3671875,84465.8984375,84494.984375,771563520,0.0,0.0
2025-04-14 04:00:00+00:00,84533.3125,85041.1953125,84438.4453125,84903.890625,0,0.0,0.0
2025-04-14 05:00:00+00:00,84849.0859375,84937.3984375,84333.8203125,84511.09375,0,0.0,0.0
2025-04-14 06:00:00+00:00,84524.1171875,84595.3515625,84264.40625,84565.2734375,0,0.0,0.0
2025-04-14 07:00:00+00:00,84572.6640625,84725.046875,84273.8359375,84559.5859375,299986944,0.0,0.0
2025-04-14 08:00:00+00:00,84533.75,84841.0859375,84441.125,84717.1953125,848865280,0.0,0.0
2025-04-14 09:00:00+00:00,84730.421875,84863.71875,84263.28125,84421.1875,154312704,0.0,0.0
2025-04-14 10:00:00+00:00,84428.375,84768.9609375,84334.375,84680.015625,297322496,0.0,0.0
2025-04-14 11:00:00+00:00,84633.0546875,84900.078125,84497.28125,84869.34375,137523200,0.0,0.0
2025-04-14 12:00:00+00:00,84903.578125,85180.4453125,84765.1171875,85057.359375,127201280,0.0,0.0
2025-04-14 13:00:00+00:00,85094.3203125,85243.421875,84098.703125,84463.1875,0,0.0,0.0
2025-04-14 14:00:00+00:00,84370.6484375,85746.6484375,84345.4375,85450.1484375,1508581376,0.0,0.0
2025-04-14 15:00:00+00:00,85325.6015625,85325.6015625,83778.3203125,84114.8125,2166917120,0.0,0.0
2025-04-14 16:00:00+00:00,84123.9296875,84611.8203125,83898.5078125,84367.96875,83849216,0.0,0.0
2025-04-14 17:00:00+00:00,84344.875,84827.6171875,84244.8203125,84820.328125,743993344,0.0,0.0
2025-04-14 18:00:00+00:00,84852.34375,85023.796875,84750.203125,84941.0859375,275619840,0.0,0.0
2025-04-14 19:00:00+00:00,84993.859375,85164.6015625,84788.8203125,84881.8125,0,0.0,0.0
2025-04-14 20:00:00+00:00,84887.25,84891.3984375,84575.5390625,84891.3984375,0,0.0,0.0
2025-04-14 21:00:00+00:00,84838.0625,84932.6328125,84471.296875,84709.9296875,0,0.0,0.0
2025-04-14 22:00:00+00:00,84685.1875,84685.1875,84440.9609375,84491.5703125,0,0.0,0.0
2025-04-14 23:00:00+00:00,84496.8046875,84722.859375,84443.1640625,84518.3515625,333803520,0.0,0.0
2025-04-15 00:00:00+00:00,84561.34375,84888.4375,84366.171875,84813.1171875,0,0.0,0.0
2025-04-15 01:00:00+00:00,84873.8125,85109.796875,84575.375,84973.4140625,0,0.0,0.0
2025-04-15 02:00:00+00:00,84938.859375,85122.3203125,84746.90625,85110.5,0,0.0,0.0
2025-04-15 03:00:00+00:00,85247.4453125,85353.8046875,85067.4296875,85353.8046875,0,0.0,0.0
2025-04-15 04:00:00+00:00,85357.7109375,85488.34375,85154.375,85473.6484375,0,0.0,0.0
2025-04-15 05:00:00+00:00,85465.5390625,85795.9921875,85465.5390625,85557.0390625,420657152,0.0,0.0
2025-04-15 06:00:00+00:00,85545.765625,85632.21875,85344.5078125,85369.625,130719744,0.0,0.0
2025-04-15 07:00:00+00:00,85367.34375,85739.0,85367.34375,85661.09375,541382656,0.0,0.0
2025-04-15 08:00:00+00:00,85695.6875,85926.4296875,85695.6875,85770.78125,0,0.0,0.0
2025-04-15 09:00:00+00:00,85799.6328125,85940.515625,85622.7734375,85940.515625,250662912,0.0,0.0
2025-04-15 10:00:00+00:00,85955.703125,85962.03125,85456.5625,85612.015625,110467072,0.0,0.0
2025-04-15 11:00:00+00:00,85630.7109375,85651.9296875,85385.03125,85554.703125,0,0.0,0.0
2025-04-15 12:00:00+00:00,85567.8046875,85771.125,85461.8359375,85771.125,179382272,0.0,0.0
2025-04-15 13:00:00+00:00,85796.328125,86411.9296875,85636.7265625,85642.75,0,0.0,0.0
2025-04-15 14:00:00+00:00,85584.046875,85926.1953125,84873.53125,85171.9375,1779957760,0.0,0.0
2025-04-15 15:00:00+00:00,85152.2421875,85367.84375,84646.859375,84793.171875,0,0.0,0.0
2025-04-15 16:00:00+00:00,84873.625,85088.8125,84817.34375,84817.34375,0,0.0,0.0
2025-04-15 17:00:00+00:00,84837.578125,84991.109375,84456.7578125,84512.1015625,0,0.0,0.0
2025-04-15 18:00:00+00:00,84483.015625,84561.9375,84185.6796875,84194.03125,82735104,0.0,0.0
2025-04-15 19:00:00+00:00,84192.203125,84194.7265625,83923.1328125,84010.5234375,201334784,0.0,0.0
2025-04-15 20:00:00+00:00,84000.375,84184.0703125,83828.2109375,83947.0703125,0,0.0,0.0
2025-04-15 21:00:00+00:00,84005.515625,84203.8984375,83893.625,84188.2578125,0,0.0,0.0
2025-04-15 22:00:00+00:00,84181.140625,84181.140625,83702.3359375,83793.53125,0,0.0,0.0
2025-04-15 23:00:00+00:00,83833.9375,83833.9375,83606.3515625,83628.125,1123444736,0.0,0.0
2025-04-16 00:00:00+00:00,83617.484375,83654.8828125,83152.828125,83152.828125,330975232,0.0,0.0
2025-04-16 01:00:00+00:00,83145.7109375,83624.2265625,83145.7109375,83613.2421875,239351808,0.0,0.0
2025-04-16 02:00:00+00:00,83603.3984375,83876.2421875,83603.3984375,83876.2109375,42477568,0.0,0.0
2025-04-16 03:00:00+00:00,83871.34375,83924.328125,83665.9921875,83704.734375,0,0.0,0.0
2025-04-16 04:00:00+00:00,83696.3125,83761.8046875,83426.9609375,83540.1875,0,0.0,0.0
2025-04-16 05:00:00+00:00,83563.7265625,83774.890625,83228.90625,83435.265625,432144384,0.0,0.0
2025-04-16 06:00:00+00:00,83363.046875,83685.7421875,83299.4296875,83655.5390625,222099456,0.0,0.0
2025-04-16 07:00:00+00:00,83638.5234375,83715.1953125,83325.65625,83325.65625,0,0.0,0.0
2025-04-16 08:00:00+00:00,83334.8125,84035.0234375,83170.4296875,83662.0546875,0,0.0,0.0
2025-04-16 09:00:00+00:00,83733.8515625,83871.53125,83608.578125,83608.578125,933885952,0.0,0.0
2025-04-16 10:00:00+00:00,83627.953125,83965.671875,83626.46875,83942.8984375,0,0.0,0.0
2025-04-16 11:00:00+00:00,83940.3203125,84106.3046875,83797.3046875,84029.796875,712536064,0.0,0.0
2025-04-16 12:00:00+00:00,84025.234375,84217.9765625,83755.1015625,83770.1796875,0,0.0,0.0
2025-04-16 13:00:00+00:00,83766.0546875,84089.09375,83598.4375,83806.1171875,0,0.0,0.0
2025-04-16 14:00:00+00:00,83784.7109375,84714.546875,83780.84375,84550.8046875,0,0.0,0.0
2025-04-16 15:00:00+00:00,84587.6015625,85232.09375,84549.046875,84879.2421875,1359015936,0.0,0.0
2025-04-16 16:00:00+00:00,84836.3984375,85171.3125,84729.046875,85063.453125,0,0.0,0.0
2025-04-16 17:00:00+00:00,85053.4296875,85414.34375,83360.2109375,83360.2109375,1304793088,0.0,0.0
2025-04-16 18:00:00+00:00,83314.8515625,84420.0546875,83314.8515625,84036.1015625,2102308864,0.0,0.0
2025-04-16 19:00:00+00:00,84103.2109375,84471.5625,83817.171875,84382.3984375,303247360,0.0,0.0
2025-04-16 20:00:00+00:00,84350.5546875,84618.0078125,84255.0859375,84275.6640625,634488832,0.0,0.0
2025-04-16 21:00:00+00:00,84293.1171875,84665.296875,84267.171875,84572.296875,0,0.0,0.0
2025-04-16 22:00:00+00:00,84548.7578125,84581.9375,84311.21875,84491.2890625,306606080,0.0,0.0
2025-04-16 23:00:00+00:00,84468.609375,84468.609375,84031.1328125,84035.1328125,0,0.0,0.0
2025-04-17 00:00:00+00:00,84028.8828125,84188.328125,83944.1875,84188.328125,0,0.0,0.0
2025-04-17 01:00:00+00:00,84189.6875,84472.234375,84122.4375,84307.5078125,0,0.0,0.0
2025-04-17 02:00:00+00:00,84309.5859375,84309.5859375,84056.4140625,84247.8359375,0,0.0,0.0
2025-04-17 03:00:00+00:00,84260.1796875,84273.6640625,83832.2734375,83994.875,140847104,0.0,0.0
2025-04-17 04:00:00+00:00,83992.5078125,84160.6015625,83906.1875,84140.59375,0,0.0,0.0
2025-04-17 05:00:00+00:00,84159.875,84459.9765625,84093.375,84381.140625,288423936,0.0,0.0
2025-04-17 06:00:00+00:00,84363.625,84808.0078125,84346.015625,84808.0078125,0,0.0,0.0
2025-04-17 07:00:00+00:00,84801.1484375,84970.3046875,84602.1015625,84622.6953125,0,0.0,0.0
2025-04-17 08:00:00+00:00,84637.96875,84737.1875,84425.7734375,84433.2890625,0,0.0,0.0
2025-04-17 09:00:00+00:00,84439.734375,84502.765625,84344.1015625,84462.0703125,469020672,0.0,0.0
2025-04-17 10:00:00+00:00,84456.1796875,84482.4765625,84217.328125,84340.1171875,0,0.0,0.0
2025-04-17 11:00:00+00:00,84345.828125,84705.734375,84267.7578125,84553.984375,568154112,0.0,0.0
2025-04-17 12:00:00+00:00,84540.609375,84826.5859375,84540.609375,84754.7109375,59475968,0.0,0.0
2025-04-17 13:00:00+00:00,84754.046875,84754.046875,84344.3828125,84406.1875,0,0.0,0.0
2025-04-17 14:00:00+00:00,84437.015625,84437.015625,83798.46875,84074.1640625,0,0.0,0.0
2025-04-17 15:00:00+00:00,84077.8984375,84658.421875,84077.8984375,84502.734375,0,0.0,0.0
2025-04-17 16:00:00+00:00,84520.0234375,85025.53125,84412.265625,84929.8828125,2637375488,0.0,0.0
2025-04-17 17:00:00+00:00,84932.6484375,85190.1328125,84825.4375,85147.125,0,0.0,0.0
2025-04-17 18:00:00+00:00,85113.640625,85440.8671875,85070.609375,85098.75,0,0.0,0.0
2025-04-17 19:00:00+00:00,84942.78125,85107.8125,84551.8671875,84896.4375,0,0.0,0.0
2025-04-17 20:00:00+00:00,84870.2265625,85136.15625,84870.2265625,85121.4921875,0,0.0,0.0
2025-04-17 21:00:00+00:00,85137.7265625,85137.7265625,84902.5078125,85067.6640625,0,0.0,0.0
2025-04-17 22:00:00+00:00,85063.0,85078.625,84749.7578125,84750.1171875,0,0.0,0.0
2025-04-17 23:00:00+00:00,84748.84375,85008.9453125,84748.84375,84896.9921875,504631296,0.0,0.0
2025-04-18 00:00:00+00:00,84921.125,85006.5625,84755.0078125,84772.8984375,516599808,0.0,0.0
2025-04-18 01:00:00+00:00,84766.046875,85076.953125,84766.046875,84937.5390625,66314240,0.0,0.0
2025-04-18 02:00:00+00:00,84930.28125,84972.78125,84820.59375,84899.5859375,0,0.0,0.0
2025-04-18 03:00:00+00:00,84900.203125,84900.203125,84738.859375,84816.9921875,0,0.0,0.0
2025-04-18 04:00:00+00:00,84823.7890625,84827.1640625,84605.6484375,84670.2578125,0,0.0,0.0
