Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-07 00:00:00+00:00,0.5728030204772949,0.5966190099716187,0.5162259936332703,0.5854309797286987,1985606963,0.0,0.0
2025-04-08 00:00:00+00:00,0.5854349732398987,0.616657018661499,0.5544250011444092,0.5578879714012146,1249643862,0.0,0.0
2025-04-09 00:00:00+00:00,0.557869017124176,0.6438260078430176,0.5380139946937561,0.631676971912384,1648147581,0.0,0.0
2025-04-10 00:00:00+00:00,0.6316940188407898,0.6323840022087097,0.588096022605896,0.609387993812561,921990046,0.0,0.0
2025-04-11 00:00:00+00:00,0.6093950271606445,0.6366549730300903,0.60663902759552,0.6241670250892639,837897601,0.0,0.0
2025-04-12 00:00:00+00:00,0.6241660118103027,0.665910005569458,0.617717981338501,0.6588519811630249,676334951,0.0,0.0
2025-04-13 00:00:00+00:00,0.6588550209999084,0.6663169860839844,0.6318590044975281,0.6380749940872192,664262311,0.0,0.0
2025-04-14 00:00:00+00:00,0.6380720138549805,0.6556959748268127,0.630066990852356,0.6348739862442017,702462762,0.0,0.0
2025-04-15 00:00:00+00:00,0.6348749995231628,0.6474990248680115,0.6077629923820496,0.6091629862785339,729833314,0.0,0.0
2025-04-16 00:00:00+00:00,0.6091629862785339,0.6225619912147522,0.5973309874534607,0.610418975353241,660642294,0.0,0.0
2025-04-17 00:00:00+00:00,0.610418975353241,0.6292309761047363,0.6097490191459656,0.6163049936294556,459522026,0.0,0.0
2025-04-18 00:00:00+00:00,0.6163049936294556,0.6313210129737854,0.6111559867858887,0.6274449825286865,385441968,0.0,0.0
2025-04-19 00:00:00+00:00,0.6274449825286865,0.634082019329071,0.6197729706764221,0.6279540061950684,343946478,0.0,0.0
2025-04-20 00:00:00+00:00,0.6279469728469849,0.6339120268821716,0.6105179786682129,0.6197819709777832,366085065,0.0,0.0
2025-04-21 00:00:00+00:00,0.6197819709777832,0.6492059826850891,0.6176490187644958,0.6239399909973145,657464744,0.0,0.0
2025-04-22 00:00:00+00:00,0.6239359974861145,0.6838780045509338,0.6183760166168213,0.680404007434845,857733017,0.0,0.0
2025-04-23 00:00:00+00:00,0.680387020111084,0.7152690291404724,0.6784219741821289,0.6975659728050232,971202640,0.0,0.0
2025-04-24 00:00:00+00:00,0.6975669860839844,0.7390909790992737,0.6714910268783569,0.72182697057724,1033424969,0.0,0.0
2025-04-25 00:00:00+00:00,0.7219780087471008,0.7277060151100159,0.7033529877662659,0.7141410112380981,957571529,0.0,0.0
2025-04-26 00:00:00+00:00,0.7141150236129761,0.7331420183181763,0.7023699879646301,0.7075210213661194,660103423,0.0,0.0
2025-04-27 00:00:00+00:00,0.7075129747390747,0.7170320153236389,0.6924610137939453,0.7039750218391418,573620571,0.0,0.0
2025-04-28 00:00:00+00:00,0.7039790153503418,0.7281910181045532,0.6843479871749878,0.7054799795150757,895129397,0.0,0.0
2025-04-29 00:00:00+00:00,0.7054799795150757,0.7176340222358704,0.6903160214424133,0.6963300108909607,839231770,0.0,0.0
2025-04-30 00:00:00+00:00,0.6963300108909607,0.702830970287323,0.6668940186500549,0.6819300055503845,664786586,0.0,0.0
2025-05-01 00:00:00+00:00,0.6819350123405457,0.7138029932975769,0.6818259954452515,0.7054340243339539,602107137,0.0,0.0
2025-05-02 00:00:00+00:00,0.7054349780082703,0.7243419885635376,0.6900730133056641,0.6980419754981995,690154754,0.0,0.0
2025-05-03 00:00:00+00:00,0.6980419754981995,0.7283570170402527,0.6927149891853333,0.701026976108551,778920755,0.0,0.0
2025-05-04 00:00:00+00:00,0.701026976108551,0.713371992111206,0.6733899712562561,0.676692008972168,704179966,0.0,0.0
2025-05-05 00:00:00+00:00,0.676692008972168,0.6897919774055481,0.6559979915618896,0.6629760265350342,699151297,0.0,0.0
2025-05-06 00:00:00+00:00,0.6629760265350342,0.6799700260162354,0.6446290016174316,0.6783819794654846,592765534,0.0,0.0
2025-05-07 00:00:00+00:00,0.678367018699646,0.6878399848937988,0.6565380096435547,0.6711859703063965,615619795,0.0,0.0
2025-05-08 00:00:00+00:00,0.6712080240249634,0.7683410048484802,0.6707760095596313,0.7666040062904358,1352507618,0.0,0.0
2025-05-09 00:00:00+00:00,0.7667409777641296,0.8161730170249939,0.7558590173721313,0.7777109742164612,1495123581,0.0,0.0
2025-05-10 00:00:00+00:00,0.7777130007743835,0.8414779901504517,0.7730349898338318,0.8412730097770691,1434324472,0.0,0.0
2025-05-11 00:00:00+00:00,0.8412569761276245,0.8435559868812561,0.7842689752578735,0.8049889802932739,1092674369,0.0,0.0
2025-05-12 00:00:00+00:00,0.8049899935722351,0.8608250021934509,0.7872480154037476,0.8176379799842834,2013365721,0.0,0.0
2025-05-13 00:00:00+00:00,0.8176349997520447,0.8407639861106873,0.7742679715156555,0.8315600156784058,1325631679,0.0,0.0
2025-05-14 00:00:00+00:00,0.8315790295600891,0.8317170143127441,0.7907559871673584,0.7995200157165527,1149087779,0.0,0.0
2025-05-15 00:00:00+00:00,0.7995269894599915,0.8096849918365479,0.7468500137329102,0.7612429857254028,1282600970,0.0,0.0
2025-05-16 00:00:00+00:00,0.7612730264663696,0.784978985786438,0.752905011177063,0.7592679858207703,761962011,0.0,0.0
2025-05-17 00:00:00+00:00,0.7592679858207703,0.7802760004997253,0.7294650077819824,0.7423850297927856,974561722,0.0,0.0
2025-05-18 00:00:00+00:00,0.7423850297927856,0.7752469778060913,0.7246180176734924,0.7606260180473328,940509064,0.0,0.0
2025-05-19 00:00:00+00:00,0.7605990171432495,0.7632330060005188,0.7120149731636047,0.7430629730224609,870207859,0.0,0.0
2025-05-20 00:00:00+00:00,0.7430629730224609,0.7524899840354919,0.7238219976425171,0.7457290291786194,718031523,0.0,0.0
2025-05-21 00:00:00+00:00,0.7457219958305359,0.782069981098175,0.7394649982452393,0.7707189917564392,1107919947,0.0,0.0
2025-05-22 00:00:00+00:00,0.7707229852676392,0.8098549842834473,0.769894003868103,0.8081380128860474,1060144223,0.0,0.0
2025-05-23 00:00:00+00:00,0.8081560134887695,0.8396180272102356,0.745015025138855,0.7463799715042114,1438828552,0.0,0.0
2025-05-24 00:00:00+00:00,0.7463849782943726,0.765932023525238,0.7427840232849121,0.7471920251846313,606044855,0.0,0.0
2025-05-25 00:00:00+00:00,0.7471920251846313,0.7600029706954956,0.7299140095710754,0.7599830031394958,665579932,0.0,0.0
2025-05-26 00:00:00+00:00,0.7599830031394958,0.7756810188293457,0.7529550194740295,0.7595549821853638,648219927,0.0,0.0
2025-05-27 00:00:00+00:00,0.7595549821853638,0.7749689817428589,0.7456949949264526,0.7586830258369446,707175899,0.0,0.0
2025-05-28 00:00:00+00:00,0.7586830258369446,0.7603399753570557,0.7334709763526917,0.7468940019607544,597350861,0.0,0.0
2025-05-29 00:00:00+00:00,0.7468940019607544,0.7644929885864258,0.7220939993858337,0.7223420143127441,722295527,0.0,0.0
2025-05-30 00:00:00+00:00,0.7223420143127441,0.727092981338501,0.6871060132980347,0.6893270015716553,1028958874,0.0,0.0
2025-05-31 00:00:00+00:00,0.689329981803894,0.6946390271186829,0.6580939888954163,0.6860740184783936,812725496,0.0,0.0
2025-06-01 00:00:00+00:00,0.6860740184783936,0.6870660185813904,0.6567090153694153,0.6849740147590637,601446044,0.0,0.0
2025-06-02 00:00:00+00:00,0.6849730014801025,0.6915000081062317,0.6652690172195435,0.6896770000457764,644713300,0.0,0.0
2025-06-03 00:00:00+00:00,0.6896799802780151,0.7058320045471191,0.6772040128707886,0.6846140027046204,564411241,0.0,0.0
2025-06-04 00:00:00+00:00,0.6846129894256592,0.701337993144989,0.663910984992981,0.6658899784088135,537207539,0.0,0.0
2025-06-05 00:00:00+00:00,0.6658899784088135,0.6891019940376282,0.6210359930992126,0.6275740265846252,884135870,0.0,0.0
2025-06-06 00:00:00+00:00,0.6275740265846252,0.6709520220756531,0.6237900257110596,0.6564059853553772,644957374,0.0,0.0
2025-06-07 00:00:00+00:00,0.6564059853553772,0.6703829765319824,0.6517279744148254,0.6650099754333496,384375357,0.0,0.0
2025-06-08 00:00:00+00:00,0.665008008480072,0.6786649823188782,0.6539859771728516,0.6698989868164062,500556195,0.0,0.0
2025-06-09 00:00:00+00:00,0.6699000000953674,0.706961989402771,0.6576089859008789,0.7050520181655884,623912687,0.0,0.0
2025-06-10 00:00:00+00:00,0.705053985118866,0.7187880277633667,0.6871809959411621,0.7159140110015869,854432526,0.0,0.0
2025-06-11 00:00:00+00:00,0.7159180045127869,0.7303619980812073,0.692110002040863,0.6981580257415771,762289525,0.0,0.0
2025-06-12 00:00:00+00:00,0.6981580257415771,0.6991270184516907,0.6587839722633362,0.6638389825820923,693312281,0.0,0.0
2025-06-13 00:00:00+00:00,0.6638190150260925,0.6638190150260925,0.6203640103340149,0.6421359777450562,1056842030,0.0,0.0
2025-06-14 00:00:00+00:00,0.6421369910240173,0.6421999931335449,0.6148920059204102,0.6249489784240723,413673092,0.0,0.0
2025-06-15 00:00:00+00:00,0.6249529719352722,0.6356289982795715,0.6216949820518494,0.633849024772644,353272482,0.0,0.0
2025-06-16 00:00:00+00:00,0.633849024772644,0.656781017780304,0.6259850263595581,0.6316310167312622,676555071,0.0,0.0
2025-06-17 00:00:00+00:00,0.6314330101013184,0.6419140100479126,0.6009719967842102,0.6104490160942078,716747559,0.0,0.0
2025-06-18 00:00:00+00:00,0.610450029373169,0.620764970779419,0.5897449851036072,0.6034489870071411,721275360,0.0,0.0
2025-06-19 00:00:00+00:00,0.6034510135650635,0.6108440160751343,0.5910850167274475,0.6021249890327454,472917745,0.0,0.0
2025-06-20 00:00:00+00:00,0.6021270155906677,0.6059219837188721,0.5629760026931763,0.5772640109062195,758958578,0.0,0.0
2025-06-21 00:00:00+00:00,0.5772650241851807,0.5873389840126038,0.546658992767334,0.5543149709701538,686354524,0.0,0.0
2025-06-22 00:00:00+00:00,0.5543220043182373,0.562654972076416,0.513185977935791,0.5409830212593079,1168250598,0.0,0.0
2025-06-23 00:00:00+00:00,0.54100501537323,0.5853840112686157,0.5308489799499512,0.5832750201225281,1040285762,0.0,0.0
2025-06-24 00:00:00+00:00,0.5832750201225281,0.5931649804115295,0.5775930285453796,0.5873690247535706,798539329,0.0,0.0
2025-06-25 00:00:00+00:00,0.5873709917068481,0.5899930000305176,0.5645189881324768,0.5670809745788574,620996333,0.0,0.0
2025-06-26 00:00:00+00:00,0.5670809745788574,0.5805730223655701,0.5515450239181519,0.5540210008621216,602838443,0.0,0.0
